38.738,14.332,-3.0174,0,0,0
38.732,14.331,-3.0174,-0.0069587,-0.00086886,0
38.725,14.33,-3.0174,-0.0069587,-0.00086886,-2.27e-08
38.718,14.329,-3.0174,-0.0069587,-0.00086886,-4.54e-08
38.711,14.328,-3.0174,-0.0069587,-0.00086886,-6.81e-08
38.704,14.327,-3.0174,-0.0069587,-0.00086886,-9.08e-08
38.697,14.326,-3.0174,-0.0069587,-0.00086885,-1.135e-07
38.69,14.326,-3.0174,-0.0069586,-0.00086885,-1.362e-07
38.683,14.325,-3.0174,-0.0069586,-0.00086885,-1.589e-07
38.676,14.324,-3.0174,-0.0069586,-0.00086884,-1.816e-07
38.669,14.323,-3.0174,-0.0069586,-0.00086884,-2.0431e-07
38.662,14.322,-3.0174,-0.0069586,-0.00086883,-2.2701e-07
38.655,14.321,-3.0174,-0.0069585,-0.00086883,-2.4971e-07
38.648,14.32,-3.0174,-0.0069585,-0.00086882,-2.7241e-07
38.641,14.319,-3.0174,-0.0069585,-0.00086882,-2.9512e-07
38.634,14.319,-3.0174,-0.0069584,-0.00086881,-3.1782e-07
38.627,14.318,-3.0174,-0.0069584,-0.0008688,-3.4053e-07
38.62,14.317,-3.0174,-0.0069583,-0.00086879,-3.6324e-07
38.613,14.316,-3.0174,-0.0069583,-0.00086879,-3.8594e-07
38.606,14.315,-3.0174,-0.0069582,-0.00086878,-4.0865e-07
38.599,14.314,-3.0174,-0.0069582,-0.00086877,-4.3136e-07
38.592,14.313,-3.0174,-0.0069581,-0.00086876,-4.5407e-07
38.585,14.313,-3.0174,-0.0069581,-0.00086875,-4.7678e-07
38.578,14.312,-3.0174,-0.006958,-0.00086874,-4.9949e-07
38.571,14.311,-3.0174,-0.0069579,-0.00086872,-5.2221e-07
38.565,14.31,-3.0174,-0.0069579,-0.00086871,-5.4492e-07
38.558,14.309,-3.0174,-0.0069578,-0.0008687,-5.6764e-07
38.551,14.308,-3.0174,-0.0069577,-0.00086869,-5.9036e-07
38.544,14.307,-3.0174,-0.0069577,-0.00086867,-6.1307e-07
38.537,14.306,-3.0174,-0.0069576,-0.00086866,-6.3579e-07
38.53,14.306,-3.0174,-0.0069575,-0.00086864,-6.5852e-07
38.523,14.305,-3.0174,-0.0069574,-0.00086863,-6.8124e-07
38.516,14.304,-3.0174,-0.0069573,-0.00086861,-7.0396e-07
38.509,14.303,-3.0174,-0.0069573,-0.0008686,-7.2669e-07
38.502,14.302,-3.0174,-0.0069572,-0.00086858,-7.4942e-07
38.495,14.301,-3.0174,-0.0069571,-0.00086856,-7.7215e-07
38.488,14.3,-3.0174,-0.006957,-0.00086855,-7.9488e-07
38.481,14.3,-3.0174,-0.0069569,-0.00086853,-8.1762e-07
38.474,14.299,-3.0174,-0.0069568,-0.00086851,-8.4035e-07
38.467,14.298,-3.0174,-0.0069567,-0.00086849,-8.6309e-07
38.46,14.297,-3.0174,-0.0069566,-0.00086847,-8.8583e-07
38.453,14.296,-3.0174,-0.0069565,-0.00086845,-9.0857e-07
38.446,14.295,-3.0174,-0.0069564,-0.00086843,-9.3131e-07
38.439,14.294,-3.0174,-0.0069562,-0.00086841,-9.5406e-07
38.432,14.293,-3.0174,-0.0069561,-0.00086839,-9.7681e-07
38.425,14.293,-3.0174,-0.006956,-0.00086837,-9.9956e-07
38.418,14.292,-3.0174,-0.0069559,-0.00086834,-1.0223e-06
38.411,14.291,-3.0174,-0.0069558,-0.00086832,-1.0451e-06
38.405,14.29,-3.0174,-0.0069556,-0.0008683,-1.0678e-06
38.398,14.289,-3.0174,-0.0069555,-0.00086827,-1.0906e-06
38.391,14.288,-3.0174,-0.0069554,-0.00086825,-1.1134e-06
38.384,14.287,-3.0174,-0.0069552,-0.00086822,-1.1361e-06
38.377,14.286,-3.0174,-0.0069551,-0.0008682,-1.1589e-06
38.37,14.286,-3.0174,-0.0069549,-0.00086817,-1.1817e-06
38.363,14.285,-3.0174,-0.0069548,-0.00086815,-1.2044e-06
38.356,14.284,-3.0174,-0.0069547,-0.00086812,-1.2272e-06
38.349,14.283,-3.0174,-0.0069545,-0.00086809,-1.25e-06
38.342,14.282,-3.0174,-0.0069544,-0.00086806,-1.2728e-06
38.335,14.281,-3.0174,-0.0069542,-0.00086803,-1.2956e-06
38.328,14.28,-3.0174,-0.006954,-0.00086801,-1.3183e-06
38.321,14.28,-3.0174,-0.0069539,-0.00086798,-1.3411e-06
38.314,14.279,-3.0174,-0.0069537,-0.00086795,-1.3639e-06
38.307,14.278,-3.0174,-0.0069535,-0.00086792,-1.3867e-06
38.3,14.277,-3.0174,-0.0069534,-0.00086788,-1.4095e-06
38.293,14.276,-3.0174,-0.0069532,-0.00086785,-1.4323e-06
38.286,14.275,-3.0174,-0.006953,-0.00086782,-1.4551e-06
38.279,14.274,-3.0174,-0.0069529,-0.00086779,-1.478e-06
